Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
17-08-2001,FC Twente,RKC Waalwijk,1,0,Gewonnen
18-08-2001,FC Groningen,PSV,2,2,Gelijk
18-08-2001,NAC,FC Utrecht,1,0,Gewonnen
18-08-2001,De Graafschap,AZ,3,0,Gewonnen
18-08-2001,FC Den Bosch,sc Heerenveen,0,0,Gelijk
19-08-2001,Feyenoord,Sparta,5,0,Gewonnen
19-08-2001,Ajax,Roda JC,1,1,Gelijk
19-08-2001,Willem II,NEC,3,1,Gewonnen
19-08-2001,Fortuna Sittard,Vitesse,0,0,Gelijk
21-08-2001,NAC,FC Twente,3,3,Gelijk
22-08-2001,FC Groningen,Willem II,1,0,Gewonnen
22-08-2001,Roda JC,Feyenoord,0,2,Verloren
22-08-2001,Vitesse,AZ,1,0,Gewonnen
22-08-2001,Sparta,FC Utrecht,3,1,Gewonnen
22-08-2001,NEC,RKC Waalwijk,1,0,Gewonnen
22-08-2001,Fortuna Sittard,De Graafschap,2,1,Gewonnen
22-08-2001,PSV,FC Den Bosch,3,2,Gewonnen
24-08-2001,sc Heerenveen,NAC,5,0,Gewonnen
25-08-2001,FC Twente,Roda JC,3,0,Gewonnen
25-08-2001,De Graafschap,NEC,1,1,Gelijk
25-08-2001,Willem II,PSV,3,1,Gewonnen
25-08-2001,Vitesse,FC Utrecht,1,0,Gewonnen
25-08-2001,AZ,Sparta,3,0,Gewonnen
26-08-2001,Feyenoord,Ajax,1,2,Verloren
26-08-2001,RKC Waalwijk,FC Groningen,4,0,Gewonnen
26-08-2001,FC Den Bosch,Fortuna Sittard,4,0,Gewonnen
07-09-2001,sc Heerenveen,Vitesse,1,1,Gelijk
08-09-2001,PSV,Fortuna Sittard,3,0,Gewonnen
08-09-2001,Roda JC,De Graafschap,0,1,Verloren
08-09-2001,FC Twente,Ajax,0,2,Verloren
08-09-2001,AZ,NAC,2,1,Gewonnen
08-09-2001,NEC,Feyenoord,0,3,Verloren
09-09-2001,FC Utrecht,FC Groningen,3,1,Gewonnen
09-09-2001,Sparta,RKC Waalwijk,0,0,Gelijk
09-09-2001,Willem II,FC Den Bosch,1,1,Gelijk
14-09-2001,Fortuna Sittard,Willem II,1,2,Verloren
15-09-2001,NAC,PSV,2,0,Gewonnen
15-09-2001,Vitesse,Sparta,1,1,Gelijk
15-09-2001,Feyenoord,De Graafschap,2,0,Gewonnen
16-09-2001,Ajax,AZ,1,0,Gewonnen
16-09-2001,FC Utrecht,Roda JC,4,1,Gewonnen
16-09-2001,FC Groningen,FC Twente,3,0,Gewonnen
16-09-2001,RKC Waalwijk,sc Heerenveen,2,1,Gewonnen
16-09-2001,FC Den Bosch,NEC,2,1,Gewonnen
21-09-2001,Roda JC,FC Den Bosch,4,1,Gewonnen
22-09-2001,sc Heerenveen,PSV,4,1,Gewonnen
22-09-2001,RKC Waalwijk,Fortuna Sittard,1,0,Gewonnen
23-09-2001,De Graafschap,Vitesse,0,2,Verloren
23-09-2001,NEC,FC Groningen,1,0,Gewonnen
23-09-2001,Ajax,Sparta,3,0,Gewonnen
23-09-2001,AZ,FC Utrecht,1,0,Gewonnen
28-09-2001,De Graafschap,NAC,4,2,Gewonnen
29-09-2001,Willem II,AZ,2,2,Gelijk
29-09-2001,PSV,Vitesse,0,2,Verloren
29-09-2001,Fortuna Sittard,NEC,2,2,Gelijk
30-09-2001,FC Groningen,Ajax,1,4,Verloren
30-09-2001,FC Utrecht,RKC Waalwijk,2,1,Gewonnen
30-09-2001,Roda JC,sc Heerenveen,0,2,Verloren
30-09-2001,Sparta,FC Twente,1,1,Gelijk
30-09-2001,FC Den Bosch,Feyenoord,0,0,Gelijk
07-10-2001,Sparta,FC Den Bosch,1,1,Gelijk
09-10-2001,RKC Waalwijk,De Graafschap,2,0,Gewonnen
09-10-2001,AZ,PSV,1,1,Gelijk
09-10-2001,FC Twente,Willem II,0,0,Gelijk
09-10-2001,NAC,Roda JC,2,1,Gewonnen
10-10-2001,sc Heerenveen,FC Utrecht,1,2,Verloren
10-10-2001,Ajax,NEC,5,0,Gewonnen
12-10-2001,Roda JC,PSV,0,1,Verloren
13-10-2001,RKC Waalwijk,Ajax,0,2,Verloren
13-10-2001,sc Heerenveen,AZ,2,1,Gewonnen
13-10-2001,Fortuna Sittard,Sparta,3,4,Verloren
14-10-2001,FC Utrecht,Willem II,3,1,Gewonnen
14-10-2001,Feyenoord,FC Groningen,1,0,Gewonnen
14-10-2001,NEC,Vitesse,1,0,Gewonnen
14-10-2001,NAC,FC Den Bosch,0,0,Gelijk
14-10-2001,De Graafschap,FC Twente,4,2,Gewonnen
17-10-2001,NAC,Willem II,1,1,Gelijk
17-10-2001,Vitesse,FC Groningen,1,0,Gewonnen
20-10-2001,PSV,De Graafschap,4,0,Gewonnen
20-10-2001,AZ,Feyenoord,1,3,Verloren
20-10-2001,Willem II,RKC Waalwijk,3,1,Gewonnen
20-10-2001,Vitesse,NAC,1,0,Gewonnen
20-10-2001,Sparta,Roda JC,0,3,Verloren
21-10-2001,FC Den Bosch,FC Utrecht,1,1,Gelijk
21-10-2001,NEC,FC Twente,2,0,Gewonnen
21-10-2001,FC Groningen,sc Heerenveen,1,1,Gelijk
24-10-2001,sc Heerenveen,Ajax,5,1,Gewonnen
26-10-2001,Roda JC,NEC,0,0,Gelijk
27-10-2001,PSV,RKC Waalwijk,2,0,Gewonnen
27-10-2001,sc Heerenveen,De Graafschap,1,0,Gewonnen
27-10-2001,FC Twente,Vitesse,0,0,Gelijk
27-10-2001,AZ,Fortuna Sittard,3,0,Gewonnen
28-10-2001,Ajax,Willem II,4,1,Gewonnen
28-10-2001,FC Groningen,FC Den Bosch,2,0,Gewonnen
28-10-2001,Feyenoord,FC Utrecht,4,0,Gewonnen
30-10-2001,Sparta,NAC,2,3,Verloren
