Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
06-08-2010,Roda JC Kerkrade,FC Twente,0,0,Gelijk
07-08-2010,NEC,VVV-Venlo,1,0,Gewonnen
07-08-2010,De Graafschap,SBV Excelsior,3,0,Gewonnen
07-08-2010,Heracles Almelo,Willem II,3,0,Gewonnen
07-08-2010,sc Heerenveen,PSV,1,3,Verloren
08-08-2010,FC Groningen,Ajax,2,2,Gelijk
08-08-2010,Feyenoord,FC Utrecht,3,1,Gewonnen
08-08-2010,Vitesse,ADO Den Haag,3,1,Gewonnen
08-08-2010,NAC Breda,AZ,1,1,Gelijk
14-08-2010,Ajax,Vitesse,4,2,Gewonnen
14-08-2010,VVV-Venlo,Heracles Almelo,1,0,Gewonnen
14-08-2010,PSV,De Graafschap,6,0,Gewonnen
14-08-2010,AZ,FC Groningen,1,1,Gelijk
14-08-2010,FC Twente,sc Heerenveen,0,0,Gelijk
15-08-2010,SBV Excelsior,Feyenoord,3,2,Gewonnen
15-08-2010,Willem II,NEC,3,5,Verloren
15-08-2010,ADO Den Haag,Roda JC Kerkrade,1,3,Verloren
15-08-2010,FC Utrecht,NAC Breda,3,1,Gewonnen
20-08-2010,SBV Excelsior,NEC,4,2,Gewonnen
21-08-2010,Vitesse,FC Twente,0,3,Verloren
21-08-2010,sc Heerenveen,NAC Breda,3,1,Gewonnen
21-08-2010,FC Groningen,De Graafschap,2,1,Gewonnen
21-08-2010,Ajax,Roda JC Kerkrade,3,0,Gewonnen
22-08-2010,Heracles Almelo,Feyenoord,1,1,Gelijk
22-08-2010,FC Utrecht,Willem II,3,0,Gewonnen
22-08-2010,VVV-Venlo,ADO Den Haag,2,3,Verloren
22-08-2010,PSV,AZ,3,1,Gewonnen
27-08-2010,Willem II,FC Groningen,0,3,Verloren
28-08-2010,Roda JC Kerkrade,Heracles Almelo,4,2,Gewonnen
28-08-2010,NAC Breda,VVV-Venlo,2,0,Gewonnen
28-08-2010,NEC,sc Heerenveen,2,2,Gelijk
29-08-2010,De Graafschap,Ajax,0,5,Verloren
29-08-2010,ADO Den Haag,PSV,2,2,Gelijk
29-08-2010,Feyenoord,Vitesse,4,0,Gewonnen
29-08-2010,FC Twente,FC Utrecht,4,0,Gewonnen
29-08-2010,AZ,SBV Excelsior,1,1,Gelijk
11-09-2010,Ajax,Willem II,2,0,Gewonnen
11-09-2010,VVV-Venlo,FC Twente,1,2,Verloren
11-09-2010,sc Heerenveen,Vitesse,2,1,Gewonnen
11-09-2010,PSV,NEC,3,1,Gewonnen
11-09-2010,AZ,Roda JC Kerkrade,1,2,Verloren
